0,0,0,0.218412737,-0.205650248,-0.093368814,0.365528635,-0.564434382,-0.11695341,0.415492722,-0.907083219,-0.14846646,0.465183297,-1.162500781,-0.168461118,0.293786227,-0.926895122,0.034906534,0.297208832,-1.273365125,-0.072202293,0.25153285,-1.188178308,-0.157711012,0.238890765,-1.013121169,-0.197317851,0.124914304,-0.955554143,0.03459308,0.109051775,-1.363749767,-0.080801007,0.072710474,-1.204959106,-0.154363811,0.08654248,-0.981078749,-0.173190321,-0.033258727,-0.927200592,0.010777969,-0.072750237,-1.313016988,-0.093685863,-0.077128273,-1.164321897,-0.11697393,-0.043581541,-0.949386951,-0.10119044,-0.186363256,-0.857131024,-0.024083508,-0.226617698,-1.136024832,-0.094334116,-0.20954295,-1.061856128,-0.098057883,-0.168653783,-0.908070795,-0.079028788,A
0,0,0,0.227146637,-0.213196902,-0.101434879,0.377328871,-0.577027022,-0.124313718,0.424181251,-0.934368309,-0.153914156,0.470511045,-1.193601098,-0.170309796,0.291380796,-0.939284325,0.046825212,0.301844503,-1.287284301,-0.060649877,0.250478919,-1.204295732,-0.146471436,0.235072768,-1.036526283,-0.186619437,0.120913321,-0.971151733,0.05119749,0.107312976,-1.377248863,-0.069593537,0.069487006,-1.20552497,-0.144063381,0.087690902,-0.983101472,-0.160691636,-0.037328502,-0.943667632,0.029717861,-0.079933468,-1.323584315,-0.080105229,-0.08434583,-1.166306126,-0.104435482,-0.045973281,-0.953310723,-0.086493611,-0.190570523,-0.872964134,-0.003843879,-0.234076706,-1.148630064,-0.076728608,-0.218977208,-1.069687221,-0.082686848,-0.173900645,-0.917142855,-0.064000291,A
0,0,0,0.226675493,-0.206713934,-0.09362892,0.371917959,-0.596914236,-0.113706435,0.422165116,-0.962450225,-0.140955646,0.476956614,-1.218887773,-0.152765781,0.300935625,-0.975902778,0.038990819,0.2891427,-1.341234331,-0.068923279,0.235349983,-1.224250804,-0.149829269,0.22482246,-1.035439059,-0.184764267,0.125253523,-1.004482916,0.04140178,0.097334801,-1.414764585,-0.079270026,0.061144373,-1.217730008,-0.139965517,0.079510772,-0.986449888,-0.143508379,-0.039386073,-0.974323402,0.019374471,-0.08829328,-1.365395641,-0.085720049,-0.088529473,-1.179659543,-0.087537133,-0.050872061,-0.966206685,-0.052723363,-0.199869276,-0.899504736,-0.014833728,-0.242949243,-1.180271705,-0.082140138,-0.223728213,-1.082856652,-0.07222082,-0.178601238,-0.93419585,-0.040008124,A
0,0,0,0.223809404,-0.223522204,-0.086899094,0.36348688,-0.613288079,-0.102704396,0.412685795,-0.97003912,-0.127612226,0.463812677,-1.218778469,-0.138453488,0.28976793,-0.97568262,0.050101538,0.282132097,-1.329161915,-0.054357671,0.233951369,-1.210666291,-0.136611001,0.226835356,-1.027597138,-0.173977581,0.116241875,-1.003034192,0.048613843,0.091000264,-1.407124688,-0.070158562,0.058796968,-1.214025929,-0.136051316,0.080024554,-0.986212286,-0.144849571,-0.044753148,-0.972505352,0.023077774,-0.092928607,-1.3566074,-0.081669702,-0.089251468,-1.178202708,-0.092580629,-0.04903593,-0.963873729,-0.064810284,-0.201196634,-0.898295565,-0.01392462,-0.247319911,-1.178915062,-0.081878809,-0.227815902,-1.085477362,-0.077127181,-0.182115709,-0.933865839,-0.049682312,A
0,0,0,0.224334046,-0.225953152,-0.088757732,0.371686864,-0.60476162,-0.108056831,0.428857834,-0.956730207,-0.136192889,0.47670635,-1.214251633,-0.150727667,0.290659177,-0.96064513,0.046000109,0.290147213,-1.320947877,-0.060978966,0.235867424,-1.20898161,-0.145514771,0.220189449,-1.020766051,-0.183161689,0.121929609,-0.987474748,0.045793266,0.09945206,-1.397256872,-0.071649553,0.062918254,-1.214348093,-0.140714417,0.079430224,-0.98503135,-0.152983918,-0.036714038,-0.957537708,0.021495703,-0.082033331,-1.343072237,-0.079688008,-0.081807201,-1.176789985,-0.093905636,-0.043781908,-0.962537569,-0.070207169,-0.189386509,-0.884018022,-0.014341551,-0.23126273,-1.165890779,-0.077852788,-0.213436519,-1.081485135,-0.073355113,-0.170886013,-0.930275419,-0.047455602,A
0,0,0,0.214034788,-0.223687621,-0.080686015,0.348568334,-0.588539155,-0.101198788,0.399566866,-0.921374818,-0.13298711,0.431914605,-1.180678638,-0.153559286,0.269205971,-0.953471763,0.039523899,0.260456959,-1.308241453,-0.068959744,0.218668399,-1.206924195,-0.159384981,0.201519421,-1.014105214,-0.200009275,0.104541579,-0.975182142,0.034311003,0.075539495,-1.372247892,-0.075773244,0.047923986,-1.210899054,-0.149816938,0.05748965,-0.983686453,-0.170457919,-0.052487049,-0.942987502,0.006603403,-0.105477905,-1.327726258,-0.085942008,-0.099850348,-1.180469951,-0.105383882,-0.069019936,-0.963705413,-0.090568509,-0.204526005,-0.865924954,-0.032249743,-0.256170915,-1.142784601,-0.093710261,-0.233286897,-1.0640206,-0.092009731,-0.193980061,-0.908108914,-0.070338054,A
0,0,0,0.215988131,-0.227433936,-0.078929315,0.354646941,-0.587265224,-0.103002916,0.421167547,-0.912201739,-0.139841138,0.483178881,-1.163176596,-0.164618631,0.27996978,-0.963964914,0.051361597,0.281196949,-1.309806551,-0.058935456,0.244972711,-1.205603998,-0.152234762,0.223656903,-1.003454331,-0.193780629,0.110044675,-0.99021422,0.043796146,0.086957125,-1.391874933,-0.067385223,0.06490306,-1.226315624,-0.143626303,0.069202476,-0.984059759,-0.163821269,-0.050033743,-0.959532363,0.013123187,-0.097757566,-1.343859456,-0.079347159,-0.08879393,-1.196025085,-0.099657889,-0.062169666,-0.974906199,-0.083813375,-0.204678094,-0.88565194,-0.028364923,-0.252254866,-1.16114874,-0.087626489,-0.226187962,-1.079609699,-0.083231541,-0.189493241,-0.91809576,-0.058598588,A
0,0,0,0.213650748,-0.222112868,-0.08122564,0.34120513,-0.574782999,-0.106331869,0.392952346,-0.895663046,-0.142529148,0.43618264,-1.147362022,-0.167499923,0.268661056,-0.943533359,0.035129201,0.259319507,-1.287116189,-0.07647874,0.234253005,-1.19527502,-0.168157199,0.225959389,-1.010777749,-0.209710151,0.101361287,-0.969573235,0.027813207,0.069137081,-1.373494202,-0.087145192,0.058850491,-1.210785615,-0.15907655,0.074825964,-0.981413083,-0.176718519,-0.055759258,-0.937584823,-0.001984948,-0.117230513,-1.323791033,-0.098537707,-0.096326663,-1.174647786,-0.113479682,-0.058965313,-0.963412763,-0.094128444,-0.209210734,-0.861415111,-0.042984615,-0.254745287,-1.139838605,-0.106147882,-0.22472543,-1.059573531,-0.100129178,-0.185615289,-0.903902234,-0.074559673,A
0,0,0,0.213488056,-0.241290462,-0.081085467,0.336496963,-0.58734511,-0.108913771,0.374416892,-0.907056676,-0.147912885,0.397741345,-1.164504355,-0.176354237,0.243833885,-0.950981848,0.031915374,0.238996063,-1.287628413,-0.082417809,0.221947785,-1.209244569,-0.17558934,0.217108839,-1.030556517,-0.217074209,0.073731947,-0.965869789,0.023931903,0.039878425,-1.363320729,-0.092186768,0.040258141,-1.20823761,-0.16633211,0.062795076,-0.980528177,-0.186067925,-0.085026441,-0.924755414,-0.006434395,-0.148283243,-1.300025731,-0.104793065,-0.115494349,-1.168147046,-0.125620763,-0.071760719,-0.960202695,-0.110472165,-0.239721418,-0.84021429,-0.047564776,-0.289276611,-1.115032857,-0.112017512,-0.246531966,-1.054413284,-0.110824849,-0.197513393,-0.908522365,-0.088953342,A
0,0,0,0.228932434,-0.247601844,-0.073030677,0.348038917,-0.606549565,-0.09422168,0.367703167,-0.936815629,-0.128825789,0.388168784,-1.191777781,-0.153226195,0.243497499,-0.973628974,0.041967906,0.240843431,-1.319706458,-0.064687457,0.22152279,-1.212305309,-0.153905323,0.210806298,-1.027667256,-0.195906125,0.069011189,-0.993103233,0.029567645,0.034621678,-1.398912921,-0.082811302,0.040725764,-1.219419907,-0.156205903,0.059963212,-0.982504373,-0.176322348,-0.094362396,-0.954831872,-0.003920963,-0.163928466,-1.348386762,-0.099714493,-0.125913651,-1.1866192,-0.117137105,-0.083561163,-0.963240033,-0.100285209,-0.254894243,-0.867100003,-0.047505922,-0.310450518,-1.151499134,-0.113690098,-0.263677162,-1.071553409,-0.110411462,-0.213828353,-0.911025431,-0.087013834,A
0,0,0,0.228276277,-0.2498557,-0.072840772,0.350793966,-0.612602034,-0.092671831,0.37101851,-0.949731491,-0.125495212,0.391319167,-1.208077414,-0.14754887,0.240872105,-0.973858544,0.046782727,0.234350126,-1.319768112,-0.058489747,0.218326521,-1.214773948,-0.14543658,0.211812696,-1.030175324,-0.185654055,0.064975149,-0.994244827,0.036398018,0.030323031,-1.39524425,-0.072321443,0.039115568,-1.217450891,-0.140579244,0.060455004,-0.985654415,-0.157577178,-0.099337575,-0.956077363,0.004362057,-0.166695897,-1.345303633,-0.0890065,-0.126579994,-1.178711225,-0.099200812,-0.0822915,-0.961458628,-0.077730558,-0.260889671,-0.869688025,-0.037950202,-0.315053362,-1.147693669,-0.101073048,-0.264641314,-1.064582018,-0.093207518,-0.211317189,-0.911627713,-0.066624753,A
0,0,0,0.206558728,-0.253222301,-0.065425918,0.311724712,-0.607848424,-0.086598067,0.322823645,-0.926349154,-0.121464363,0.335594523,-1.173425711,-0.146534142,0.204097985,-0.968491944,0.0414084,0.207936163,-1.295546064,-0.064179837,0.198991238,-1.208591751,-0.152959844,0.185368917,-1.029425302,-0.193840857,0.033971384,-0.979325207,0.026016137,-0.004546376,-1.368321697,-0.08100805,0.016424175,-1.214947586,-0.152345089,0.037691528,-0.984049588,-0.173855563,-0.124539459,-0.934198547,-0.009742906,-0.198765868,-1.311769889,-0.101685793,-0.146720519,-1.17548728,-0.123404461,-0.098858661,-0.959659896,-0.112061344,-0.280308802,-0.841851954,-0.05463894,-0.343768985,-1.116519613,-0.119745302,-0.285779198,-1.058584258,-0.121521063,-0.225871468,-0.910674431,-0.103304953,A
0,0,0,0.196552698,-0.273652125,-0.053416462,0.281380788,-0.637813814,-0.065522127,0.286521404,-0.950265134,-0.092136367,0.280126583,-1.193887305,-0.110499762,0.133683191,-0.975683631,0.051488178,0.107368295,-1.287918305,-0.044799419,0.118984124,-1.205150802,-0.127950764,0.127789222,-1.042529189,-0.166358398,-0.02589557,-0.971386763,0.032772702,-0.084439336,-1.349028793,-0.067454263,-0.040615773,-1.20232988,-0.135375572,-0.002138149,-0.987833526,-0.155500333,-0.17426273,-0.914234964,-0.00484958,-0.263370893,-1.273517032,-0.091379847,-0.191051257,-1.148186021,-0.113544148,-0.1305373,-0.950396103,-0.103260203,-0.320229427,-0.811214491,-0.050565982,-0.389707003,-1.086100816,-0.111218663,-0.320254715,-1.039037194,-0.113156113,-0.251182877,-0.905515355,-0.096269471,A
0,0,0,0.192992894,-0.266473337,-0.063987213,0.283449335,-0.629327089,-0.086361246,0.286273234,-0.944890315,-0.123079616,0.293187222,-1.191101161,-0.150581153,0.136198847,-0.996580477,0.047201698,0.115730375,-1.312921791,-0.056675563,0.127274912,-1.209206795,-0.147303146,0.130040508,-1.036698484,-0.191152512,-0.028799396,-0.991093782,0.029995937,-0.084935607,-1.368057056,-0.07674246,-0.040340482,-1.204760363,-0.150901188,-0.002378949,-0.984600579,-0.174802861,-0.181647433,-0.932721889,-0.007480613,-0.2757283,-1.292852623,-0.097181253,-0.200267445,-1.1542988,-0.119694758,-0.136968688,-0.948283827,-0.109916895,-0.331427616,-0.825411619,-0.054298167,-0.400191588,-1.095539493,-0.115895517,-0.326863808,-1.03677635,-0.116346736,-0.256537141,-0.897963997,-0.098784482,A
0,0,0,0.199671127,-0.261686342,-0.064952937,0.286008577,-0.629738182,-0.085223416,0.273027298,-0.951552611,-0.118667566,0.261047556,-1.198833763,-0.142152532,0.131017966,-0.995157065,0.039023114,0.119598807,-1.325421849,-0.0642551,0.139948184,-1.209420371,-0.152881452,0.141559085,-1.021676334,-0.1948793,-0.039333303,-0.989286821,0.023178631,-0.098816217,-1.377675263,-0.079328861,-0.044925965,-1.211315628,-0.150437408,-0.008027402,-0.984664532,-0.174273694,-0.19533242,-0.930132784,-0.012646533,-0.294085146,-1.301919583,-0.100552836,-0.21224552,-1.161346937,-0.123186391,-0.1513325,-0.949572183,-0.114879242,-0.347592901,-0.822197616,-0.057384069,-0.419850748,-1.103192696,-0.120493391,-0.342637476,-1.046385518,-0.122466185,-0.273579363,-0.903130748,-0.106563975,A
0,0,0,0.173273993,-0.263385481,-0.052025857,0.237358917,-0.620529384,-0.062759171,0.217862459,-0.901771158,-0.089963981,0.178766114,-1.125559152,-0.109071528,0.08505959,-0.959709515,0.062957809,0.061487016,-1.26553001,-0.025959305,0.088590949,-1.202533131,-0.110203385,0.096918021,-1.046794649,-0.151335305,-0.071576086,-0.952406073,0.04488897,-0.145482119,-1.309544639,-0.046202188,-0.083921119,-1.191852003,-0.122516441,-0.045647432,-0.987099815,-0.153460966,-0.21691723,-0.89911951,0.007895054,-0.317440962,-1.254907223,-0.070726129,-0.232346036,-1.148772665,-0.106633148,-0.172780766,-0.94761993,-0.110600923,-0.358202869,-0.798464926,-0.036762284,-0.439445103,-1.045149516,-0.097477148,-0.363368135,-1.002384517,-0.110196668,-0.294809568,-0.86344502,-0.103682481,A
0,0,0,0.174477446,-0.280787803,-0.035615937,0.226553875,-0.643230451,-0.036489865,0.20327521,-0.923339712,-0.056269225,0.168221614,-1.14042987,-0.068473088,0.069360211,-0.9692368,0.085140048,0.03786109,-1.271633448,0.006864885,0.070193565,-1.194939387,-0.071267841,0.084190043,-1.040096463,-0.11027827,-0.081270191,-0.958738069,0.061637335,-0.156548062,-1.313419209,-0.018899048,-0.097212627,-1.18950355,-0.089159895,-0.054880995,-0.991546329,-0.117575315,-0.223456519,-0.902970102,0.020134692,-0.32670868,-1.256576336,-0.050852025,-0.244676502,-1.152349549,-0.081774006,-0.180887726,-0.958312791,-0.083766862,-0.366242701,-0.797609119,-0.027947614,-0.442348802,-1.049292094,-0.081968202,-0.367758989,-1.011347376,-0.09044103,-0.298410124,-0.877858752,-0.082194314,A
0,0,0,0.165065758,-0.262200899,-0.038535426,0.220597413,-0.601194172,-0.043972125,0.188031348,-0.877865942,-0.066596939,0.146537116,-1.094612132,-0.080474687,0.065454181,-0.944106327,0.0897216,0.048524012,-1.217831973,0.022358579,0.083991391,-1.14407534,-0.051240233,0.088728254,-1.006039905,-0.090113661,-0.074274521,-0.943919773,0.070103615,-0.15028926,-1.284056827,0.003674485,-0.082914556,-1.17737441,-0.061576965,-0.046617056,-0.994807396,-0.090471516,-0.20806706,-0.896433501,0.032931057,-0.314916572,-1.233918276,-0.03178751,-0.217791071,-1.134683556,-0.062152203,-0.156690291,-0.944191481,-0.065783231,-0.342186291,-0.798626231,-0.010791409,-0.407112408,-1.054961125,-0.064120508,-0.321776757,-1.012122455,-0.070767311,-0.254515235,-0.868774965,-0.061907903,A
0,0,0,0.170854508,-0.277216802,-0.030093325,0.203825478,-0.645706579,-0.027614426,0.166156653,-0.935722977,-0.044340672,0.137621574,-1.157952395,-0.054590522,0.017586898,-0.953304774,0.088137548,-0.032271065,-1.26318759,0.023953156,0.030610019,-1.190851043,-0.045575341,0.057459277,-1.044918958,-0.08233836,-0.113049468,-0.94150931,0.06460634,-0.202281023,-1.297691174,-0.001677173,-0.102229536,-1.182043567,-0.070816383,-0.052453916,-0.993182801,-0.104098566,-0.236441942,-0.889062499,0.025204164,-0.360548894,-1.241590719,-0.035832912,-0.241358039,-1.142542454,-0.072155473,-0.171557693,-0.951460645,-0.082665997,-0.363862969,-0.788010706,-0.019788528,-0.447276311,-1.057383904,-0.071131729,-0.354206389,-1.013628708,-0.083668337,-0.283329405,-0.865095387,-0.081852092,A
0,0,0,0.168336185,-0.272104496,-0.034302291,0.198407955,-0.652225902,-0.033338359,0.158424998,-0.956510072,-0.050960957,0.125091253,-1.184624142,-0.060332757,0.003744603,-0.964302486,0.088111417,-0.049261939,-1.26061906,0.023910781,0.026088063,-1.176183311,-0.046467573,0.057473613,-1.024031187,-0.084772753,-0.12236459,-0.952218,0.064711908,-0.213837679,-1.305327718,-0.002428801,-0.106621342,-1.188049694,-0.072905018,-0.059215862,-0.992462902,-0.10728872,-0.245532699,-0.901558282,0.024881701,-0.368186129,-1.258066106,-0.040031885,-0.246027117,-1.154196848,-0.074707107,-0.182340867,-0.95397646,-0.083070742,-0.373679245,-0.802955563,-0.020961429,-0.456201981,-1.072135003,-0.077328587,-0.359773667,-1.025497307,-0.089397933,-0.293689383,-0.870962806,-0.086136712,A
